participant_id,window_start,expert_state,expert_action,expert_prompt_type,expert_content,expert_rule,expert_prompt_count,mapped_gaze_on_instruction,mapped_puzzle_interaction,mapped_object_in_hand,mapped_area_type,mapped_no_trigger_time
1,0.1016993,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,0,0.0,True,True,hub,5.0
1,5.010511,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,hub,10.0
1,10.0059112,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,hub,15.0
1,15.0011804,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,hub,20.0
1,20.0129621,SOLVING,NONE,,,RULE_10_DEFAULT,0,1.13,True,False,hub,25.0
1,25.0121404,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,True,False,hub,30.0
1,30.0052047,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.26,False,False,hub,35.0
1,35.0032547,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.31,False,False,hub,40.0
1,40.0012136,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.25,True,False,hub,45.0
1,45.0003627,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.13,True,False,hub,50.0
1,50.0076582,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.42,False,False,hub,55.0
1,55.0059887,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.98,False,False,hub,60.0
1,60.0039773,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.62,False,False,hub,65.0
1,65.0046002,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,70.0
1,70.0124921,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.78,True,False,hub,75.0
1,75.0054848,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.29,True,False,hub,80.0
1,80.013422,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.24,True,False,hub,85.0
1,85.0032271,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.68,True,False,hub,90.0
1,90.0125462,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,4.34,False,False,hub,95.0
1,95.0127827,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.27,True,False,hub,100.0
1,100.0069473,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.5,True,False,hub,105.0
1,105.0052461,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.58,True,False,hub,110.0
1,110.002259,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.37,True,False,hub,115.0
1,115.0110648,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,5.0,True,False,hub,120.0
1,120.0099156,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.94,True,False,hub,125.0
1,125.0077478,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,4.7,False,False,hub,130.0
1,130.011075,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,135.0
1,135.0024471,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.05,False,False,hub,140.0
1,140.0091112,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,puzzle,145.0
1,145.0051718,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,0,0.02,True,False,puzzle,0.0
1,150.0185715,SOLVING,NONE,,,RULE_10_DEFAULT,0,1.39,True,False,puzzle,0.0
1,155.0103002,SOLVING,NONE,,,RULE_10_DEFAULT,0,1.38,False,False,puzzle,5.0
1,160.0010048,SOLVING,NONE,,,RULE_10_DEFAULT,0,3.07,False,False,puzzle,10.0
1,165.0118647,SOLVING,NONE,,,RULE_10_DEFAULT,0,4.59,False,False,puzzle,15.0
1,170.0074448,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.18,False,False,puzzle,20.0
1,175.0052754,STUCK,PROMPT,R,Maybe check the instructions again?,RULE_5_STUCK_ESCALATION,1,0.37,False,False,puzzle,25.0
1,180.0131885,SOLVING,NONE,,,RULE_6_STUCK_EXIT,0,3.38,True,False,puzzle,0.0
1,185.0068066,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,puzzle,0.0
1,190.0056242,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,puzzle,5.0
1,195.0056488,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,puzzle,10.0
1,200.0008866,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.3,False,False,hub,15.0
1,205.0056202,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.5,False,False,hub,20.0
1,210.0127188,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.01,True,False,hub,25.0
1,215.0059625,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,True,False,hub,30.0
1,220.0111929,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.48,True,False,hub,35.0
1,225.0047672,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.42,False,False,hub,40.0
1,230.0028463,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.43,True,False,hub,45.0
1,235.01116,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.12,True,False,hub,50.0
1,240.0067663,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,5.0,False,False,hub,55.0
1,245.0061627,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,4.94,False,False,hub,60.0
1,250.0035398,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.81,False,False,hub,65.0
1,255.0015656,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.11,False,False,hub,70.0
1,260.0101982,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.27,True,False,hub,75.0
1,265.0080023,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.15,True,False,hub,80.0
1,270.0089308,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,85.0
1,275.0023037,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.46,False,False,hub,90.0
1,280.0116241,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,False,False,hub,95.0
1,285.0114686,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.4,False,False,puzzle,100.0
1,290.0051103,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,0,0.72,True,False,puzzle,0.0
1,295.0007214,SOLVING,NONE,,,RULE_10_DEFAULT,0,1.09,True,False,puzzle,0.0
1,300.0105516,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.44,True,False,puzzle,0.0
1,305.0023214,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,puzzle,0.0
1,310.0117793,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,puzzle,0.0
1,315.0022439,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,puzzle,5.0
1,320.0119432,STUCK,PROMPT,R,Maybe check the instructions again?,RULE_5_STUCK_ESCALATION,1,0.0,False,False,puzzle,10.0
1,325.0144527,STUCK,NONE,,,RULE_4_STUCK,1,0.0,False,False,puzzle,15.0
1,330.0149499,STUCK,NONE,,,RULE_4_STUCK,1,0.0,False,False,puzzle,20.0
1,335.0083868,STUCK,NONE,,,RULE_4_STUCK,1,0.0,False,False,puzzle,25.0
1,340.0111306,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,False,False,puzzle,30.0
1,345.0077289,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,False,False,puzzle,35.0
1,350.0023623,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,False,False,puzzle,40.0
1,355.0007628,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,1,0.0,False,False,hub,45.0
1,360.0030133,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.2,False,False,hub,50.0
1,365.0006772,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.88,False,False,hub,55.0
1,370.0027926,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.08,True,False,hub,60.0
1,375.0021242,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.86,True,False,hub,65.0
1,380.0133871,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.96,True,False,hub,70.0
1,385.0154553,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,1,0.29,True,False,hub,75.0
1,390.0061733,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,True,False,hub,80.0
1,395.0027802,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,False,False,hub,85.0
1,400.0123381,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,1.56,True,False,hub,90.0
1,405.0010114,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,2.68,False,False,hub,95.0
1,410.0140787,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,3.47,True,False,hub,100.0
1,415.011747,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,5.0,True,False,hub,105.0
1,420.0033979,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,1,4.98,True,False,hub,110.0
1,425.0195397,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,3.86,True,False,hub,115.0
1,430.0116115,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,4.61,False,False,hub,120.0
1,435.009278,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,4.09,True,False,hub,125.0
1,440.0131121,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,1.95,False,False,hub,130.0
1,445.0109726,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,False,False,puzzle,135.0
1,450.0037604,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,1,1.45,True,False,puzzle,0.0
1,455.0124868,SOLVING,NONE,,,RULE_10_DEFAULT,1,5.0,False,False,puzzle,5.0
1,460.0123697,SOLVING,NONE,,,RULE_10_DEFAULT,1,1.83,True,False,puzzle,0.0
1,465.0037205,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,True,puzzle,0.0
1,470.0137868,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.09,True,True,puzzle,0.0
1,475.0113545,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.22,True,False,puzzle,0.0
1,480.002274,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,True,puzzle,0.0
1,485.0143548,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,False,hub,5.0
1,490.0107548,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,False,False,hub,10.0
1,495.0044854,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.13,True,False,hub,15.0
1,500.0069496,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,False,hub,20.0
1,505.0074544,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.52,True,False,hub,25.0
1,510.0207935,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,1,3.72,False,False,hub,30.0
1,515.0082124,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,4.37,True,False,hub,35.0
1,520.0011343,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,4.85,False,False,hub,40.0
1,525.0021838,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,5.0,False,False,hub,45.0
1,530.0134334,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,1.43,False,False,hub,50.0
1,535.0095213,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.34,True,False,hub,55.0
1,540.0008787,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.59,True,False,hub,60.0
1,545.0026991,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,1,0.0,True,False,hub,65.0
1,550.0038284,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,True,False,hub,70.0
1,555.0240012,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.48,False,False,hub,75.0
1,560.0004479,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.13,True,False,hub,80.0
1,565.0114374,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.07,True,False,hub,85.0
1,570.0066563,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.07,True,False,hub,90.0
1,575.0021793,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.03,True,False,hub,95.0
1,580.0005325,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,1,0.0,True,False,hub,100.0
1,585.0005314,EXPLORE,NONE,,,RULE_3_NO_ENTRY,1,0.0,True,False,hub,105.0
1,590.0134169,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,1,0.26,True,True,puzzle,0.0
1,595.0077176,SOLVING,NONE,,,RULE_10_DEFAULT,1,3.26,True,False,puzzle,0.0
1,600.0145511,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,True,puzzle,0.0
1,605.0063748,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,False,False,puzzle,5.0
1,610.006505,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.65,True,False,puzzle,0.0
1,615.0065758,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,False,puzzle,0.0
1,620.0065852,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,False,puzzle,0.0
1,625.0078952,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,False,False,puzzle,5.0
1,630.0110803,SOLVING,NONE,,,RULE_10_DEFAULT,1,0.0,True,False,puzzle,0.0
1,635.0101206,STUCK,PROMPT,V,Something here might be useful,RULE_5_STUCK_ESCALATION,2,0.0,True,False,puzzle,0.0
1,640.0052645,SOLVING,NONE,,,RULE_6_STUCK_EXIT,0,0.0,True,False,puzzle,0.0
1,645.0022675,STUCK,NONE,,,RULE_4_STUCK,0,0.0,True,False,puzzle,0.0
1,650.0051033,STUCK,NONE,,,RULE_4_STUCK,0,0.0,False,False,puzzle,5.0
1,655.0013243,STUCK,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,puzzle,10.0
1,660.0038116,SOLVING,NONE,,,RULE_6_STUCK_EXIT,0,0.07,True,False,hub,15.0
1,665.0114281,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.78,True,False,hub,20.0
1,670.0199542,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.71,True,False,hub,25.0
1,675.0065769,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,1.25,True,False,hub,30.0
1,680.0011968,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.71,True,False,hub,35.0
1,685.0223386,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.25,True,False,hub,40.0
1,690.0104434,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.49,True,False,hub,45.0
1,695.0080732,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.19,True,False,hub,50.0
1,700.0170827,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.13,True,False,hub,55.0
1,705.0014619,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.85,True,False,hub,60.0
1,710.0124777,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.48,True,False,hub,65.0
1,715.0108148,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.14,True,False,hub,70.0
1,720.0065038,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.3,True,False,hub,75.0
1,725.0095645,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.15,True,False,hub,80.0
1,730.0117118,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,85.0
1,735.0011043,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.33,True,False,hub,90.0
1,740.0065263,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.61,True,False,hub,95.0
1,745.0035951,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,4.09,True,False,hub,100.0
1,750.0017897,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.41,True,False,hub,105.0
1,755.001624,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.96,True,False,hub,110.0
1,760.0261714,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,115.0
1,765.0074017,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.11,True,False,hub,120.0
1,770.0040567,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.45,True,False,hub,125.0
1,775.003463,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.66,False,False,hub,130.0
1,780.0030292,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.26,True,False,hub,135.0
1,785.0129657,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.98,False,False,hub,140.0
1,790.005386,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.43,False,False,hub,145.0
1,795.0070998,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,True,hub,150.0
1,800.0116747,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.73,True,False,hub,155.0
1,805.0264786,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.41,True,True,hub,160.0
1,810.0119232,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.45,False,False,hub,165.0
1,815.0128563,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.61,True,False,hub,170.0
1,820.0060882,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.98,False,False,hub,175.0
1,825.0046247,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.86,True,False,hub,180.0
1,830.0073105,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.92,True,False,hub,185.0
1,835.0100376,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.35,True,False,hub,190.0
1,840.0057127,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,195.0
1,845.0047565,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.57,False,False,hub,200.0
1,850.0100585,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.55,False,False,hub,205.0
1,855.000081,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.9,False,False,hub,210.0
1,860.002858,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.69,False,False,hub,215.0
1,865.0040756,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.16,False,False,hub,220.0
1,870.009903,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.02,False,False,hub,225.0
1,875.0074448,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,1.84,True,False,hub,230.0
1,880.0116121,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.02,False,False,hub,235.0
1,885.0022036,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.87,False,False,hub,240.0
1,890.0069663,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.17,True,False,hub,245.0
1,895.0083275,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.79,False,False,hub,250.0
1,900.0056014,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.93,False,False,hub,255.0
1,905.0011908,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.19,False,False,hub,260.0
1,910.0016414,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,4.86,False,False,hub,265.0
1,915.0133265,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.2,False,False,hub,270.0
1,920.0041175,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,275.0
1,925.0033223,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,280.0
1,930.007952,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.14,False,False,hub,285.0
1,935.0132876,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.32,False,False,hub,290.0
1,940.007504,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,False,False,hub,295.0
1,945.003862,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.26,False,False,hub,300.0
1,950.004068,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.68,False,False,hub,305.0
1,955.002398,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,310.0
1,960.0114422,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,315.0
1,965.0029039,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,320.0
1,970.0028791,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,325.0
1,975.0033867,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.14,False,False,hub,330.0
1,980.0019206,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.33,False,False,hub,335.0
1,985.0227794,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.74,False,False,hub,340.0
1,990.0232672,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.93,False,False,hub,345.0
1,995.0139534,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,350.0
1,1000.0027076,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,355.0
1,1005.0054043,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,False,False,hub,360.0
1,1010.0015963,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.33,True,False,hub,365.0
1,1015.0071424,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.48,False,False,hub,370.0
1,1020.0108696,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.02,False,False,hub,375.0
1,1025.01013,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,380.0
1,1030.0024426,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,385.0
2,0.1291099,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,0,0.0,True,True,hub,5.0
2,5.0117302,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,hub,10.0
2,10.0083018,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,hub,15.0
2,15.0043826,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,False,False,hub,20.0
2,20.0052482,SOLVING,NONE,,,RULE_10_DEFAULT,0,0.0,True,False,hub,25.0
2,25.0125602,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,False,False,hub,30.0
2,30.0112828,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,35.0
2,35.0068611,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,40.0
2,40.0061239,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,45.0
2,45.000213,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,50.0
2,50.0100673,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,55.0
2,55.0133513,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.32,True,False,hub,60.0
2,60.0091657,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,3.87,True,False,hub,65.0
2,65.0116017,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.34,True,False,hub,70.0
2,70.0094681,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,75.0
2,75.0108315,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.5,True,False,hub,80.0
2,80.0063149,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.1,True,False,hub,85.0
2,85.0044891,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.23,True,False,hub,90.0
2,90.0022451,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,0.0,False,False,hub,95.0
2,95.0027137,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.77,True,False,hub,100.0
2,100.0022533,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,105.0
2,105.0109438,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.12,True,False,hub,110.0
2,110.002881,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,1.52,True,False,hub,115.0
2,115.0056841,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.22,True,False,hub,120.0
2,120.0099642,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,3.5,True,False,hub,125.0
2,125.011006,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.72,True,False,hub,130.0
2,130.0104085,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.31,False,False,hub,135.0
2,135.0089626,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.85,True,False,hub,140.0
2,140.0086657,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,5.0,True,False,hub,145.0
2,145.0068084,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.43,True,False,hub,150.0
2,150.0038907,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.84,False,False,hub,155.0
2,155.004504,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,5.0,False,False,hub,160.0
2,160.0024341,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.9,True,False,hub,165.0
2,165.0123779,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.99,True,False,hub,170.0
2,170.0109751,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.9,False,False,hub,175.0
2,175.0091649,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,4.93,True,False,hub,180.0
2,180.0055044,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.21,True,False,hub,185.0
2,185.003668,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,False,False,hub,190.0
2,190.0086819,EXPLORE,PROMPT,V,Try to explore other puzzles,RULE_3_NO_ENTRY,0,1.59,True,False,hub,195.0
2,195.0021028,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,2.5,False,False,hub,200.0
2,200.0120684,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,205.0
2,205.0098125,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.0,True,False,hub,210.0
2,210.0036021,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.89,False,False,hub,215.0
2,215.0059932,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.88,True,False,hub,220.0
2,220.004229,EXPLORE,NONE,,,RULE_3_NO_ENTRY,0,0.85,False,False,puzzle,225.0
2,225.0117104,SOLVING,NONE,,,RULE_8_EXPLORE_EXIT,0,0.0,True,False,puzzle,0.0
2,230.0070208,SOLVING,NONE,,,RULE_10_DEFAULT,0,2.9,True,False,puzzle,0.0
2,235.0110359,SOLVING,NONE,,,RULE_10_DEFAULT,0,4.96,False,False,puzzle,5.0
